Landelijke_bag_id,Openbare_ruimte_id,Nummeraanduiding_id,Adresseerbaar_object_id,Pand_id,Kadastraal_object_id,Zakelijk_recht_id,Kadastraal_subject_id,Transactie_id,Adresseerbaar_object_type,Straatcode,Naam_officieel,Naam_nen,Naam_ptt,Huisnummer,Huisletter,Toevoeging,Postcode,Gebruiksdoel,Aantal_kamers,Woonoppervlak,Indicatie_nevenadres,Documentmutatiedatum,Documentmutatienummer,Bouwlaagtoegang,Aantal_bouwlagen,Type_woonobject_oms,Eigendomsverhouding,Financieringswijze,Feitelijk_gebruik,Ligging_gebouw,Status_nummeraanduiding,Nummeraanduiding_vervallen,Nummeraanduiding_ingangsdatum,Nummeraanduiding_einddatum,Status_adresseerbaar_object,Aot_x_coordinaat,Aot_y_coordinaat,Oorspronkelijk_bouwjaar,Kadgemkode,Sektielt,Konr,Kolt,Koindex,Perceeloppervlak,Ddtransakt,Zakelijkrecht,Aandeel,Ffkoopsom,Subjekt_oms,,
363010000982377,3630000003149,3630000470263,3630000982377,3630013102967,142095,1641519,156486,829281,vbo,7757,Cornelis Schuytstraat,Cornelis Schuytstraat,C SCHUYTSTR,1,,2,1071 JJ,Best-woning,4,110,nee,29-09-13,SK00000211,2,2,Meergezinswoning,eigendom,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-01-1005,,Verblijfsobject in gebruik,119836,485380,1899,ASD17,U,2837,G,0,100,11-06-96,Eigendom,1-jan.,100000,Vve.Cornelis Schuytstraat 22 Te Amsterdam,,
363010000553763,3630000002595,3630000446207,3630000553763,3630012982795,115524,1647015,20849,835491,vbo,809,Tweede Schinkelstraat,Tweede Schinkelstraat,2E SCHINKELSTR,1,C,,1075 TT,Best-woning,4,53,nee,09-09-10,GV00000406,2,1,Meergezinswoning,huur,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-01-35,,Verblijfsobject in gebruik,118705,485192,1935,ASD17,U,8484,G,0,540,06-07-95,Eigendom bel. met recht van erfpacht,1-jan.,100000,Gemeente Amsterdam U,,
363010000948496,3630000001374,3630000444755,3630000948496,3630012964429,168212,2386742,24759,1376728,vbo,56162,Oudenaardeplantsoen,Oudenaardeplantsoen,OUDENAARDEPLNTS,1,,,1066 TH,Best-woning,4,110,nee,04-02-13,GV00001616_AC00AC,0,3,Eengezinswoning,eigendom,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,25-05-94,,Verblijfsobject in gebruik,115155,484545,1995,STN02,E,5919,G,0,120,05-04-11,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Sloten,,
363010000996391,3630000004373,3630000482000,3630000996391,3630013009000,33515,2696731,153856,1582291,vbo,28681,Pieter de Hoochstraat,Pieter de Hoochstraat,P DE HOOCHSTR,1,K,,1071 ED,Best-woning,3,160,nee,04-02-13,GV00001616_AC00AC,8,1,Meergezinswoning,huur,Ongesubsidieerde bouw,woning,hoekgebouw,naamgeving uitgegeven,N,01-07-00,,Verblijfsobject in gebruik,120848,485469,2001,ASD14,R,6703,G,0,870,20-12-13,Eigendom bel. met recht van opstal,1-jan.,100000,Vereniging Van Eigenaars Residentie Pieter De Hoogh Te Amsterdam,,
363010000996395,3630000004373,3630000482003,3630000996395,3630013009000,33515,2696731,153856,1582291,vbo,28681,Pieter de Hoochstraat,Pieter de Hoochstraat,P DE HOOCHSTR,1,D,,1071 ED,Best-woning,3,95,nee,09-09-10,GV00000406,3,1,Meergezinswoning,eigendom,Ongesubsidieerde bouw,woning,hoekgebouw,naamgeving uitgegeven,N,01-07-00,,Verblijfsobject in gebruik,120843,485466,2001,ASD14,R,6703,G,0,870,20-12-13,Eigendom bel. met recht van opstal,1-jan.,100000,Vereniging Van Eigenaars Residentie Pieter De Hoogh Te Amsterdam,,
363010000996795,3630000004696,3630000482385,3630000996795,3630013014780,257897,1081923,20837,721667,vbo,26360,Oudezijds Voorburgwal,Oudezijds Voorburgwal,OUDEZ VOORBURGWAL,1,A,,1012 EH,Best-woning,4,161,nee,11-12-13,SA00003366_RB00GM,0,2,Meergezinswoning,eigendom,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-01-1005,,Verblijfsobject in gebruik,121813,487551,1005,ASD05,G,1799,G,0,110,24-06-98,Eigendom,1-jan.,100000,De Gemeente Amsterdam G,,
363010001163210,3630000002778,3630000507327,3630001163210,3630013121314,82360,2075898,24759,365291,vbo,3204,Baden Powellweg,Baden Powellweg,B POWELLWG,1,C,,1069 KW,Best-woning,2,95,nee,09-09-10,GV00000406,0,1,Meergezinswoning,huur,Ongesubsidieerde bouw,woning,hoekgebouw,naamgeving uitgegeven,N,15-03-05,,Verblijfsobject in gebruik,114608,484993,2006,STN02,E,8176,A,1,,19-09-05,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Sloten,,
363010001023118,3630000002992,3630000499726,3630001023118,3630012983731,309655,277827,24759,1197477,vbo,5231,Bos en Lommerplein,Bos en Lommerplein,BOS EN LOMMERPLN,1,,,1055 EK,Best-woning,3,80,nee,09-09-10,GV00000406,2,2,Meergezinswoning,eigendom,,woning,hoekgebouw,naamgeving uitgegeven,N,18-02-04,,Verblijfsobject in gebruik,118207,487968,2003,STN02,N,445,G,0,435,17-06-99,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Sloten,,
363010000954526,3630000001314,3630000453571,3630000954526,3630013052781,67551,2555025,24759,1489141,vbo,56936,Tretjakovlaan,Tretjakovlaan,TRETJAKOVLN,1,,,1064 WG,Best-woning,5,116,nee,04-02-13,GV00001616_AC00AC,0,3,Eengezinswoning,eigendom,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,27-11-95,,Verblijfsobject in gebruik,117010,486645,1996,STN02,D,7012,G,0,108,22-11-12,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Sloten,,
363010001009401,3630000001054,3630000488994,3630001009401,3630013093346,329377,693897,24760,12430,vbo,60038,Esplanade de Meer,Esplanade de Meer,ESPLANADE DE MEER,1,,,1098 WH,Best-woning,3,87,nee,04-02-13,GV00001616_AC00AC,3,1,Meergezinswoning,huur,Sociale huursector woningwet,woning,hoekgebouw,naamgeving uitgegeven,N,27-06-00,,Verblijfsobject in gebruik,125133,484096,2001,WTG02,B,4383,A,1,,18-09-01,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Watergraafsmeer,,
363010001031009,3630000002152,3630000513294,3630001031009,3630012985999,204460,2290736,231578,1324655,vbo,62766,Edmond Halleylaan,Edmond Halleylaan,E HALLEYLN,1,,,1086 ZV,Best-woning,4,100,nee,04-02-13,GV00001616_AC00AC,0,2,Eengezinswoning,eigendom,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,15-06-05,,Verblijfsobject in gebruik,127356,485894,2006,ASD41,AU,1089,G,0,111,23-06-10,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Au,,
363010000995162,3630000004760,3630000479959,3630000995162,3630013058645,246479,1066720,20837,706997,vbo,27278,Oude Hoogstraat,Oude Hoogstraat,OUDE HOOGSTR,1,C,,1012 CD,Best-woning,2,50,nee,09-08-12,GV00001551,2,1,Meergezinswoning,huur,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-01-1005,,Verblijfsobject in gebruik,121695,487149,1005,ASD05,G,2396,G,0,58,19-10-99,Eigendom,1-jan.,100000,De Gemeente Amsterdam G,,
363010001025144,3630000004813,3630000512040,3630001025144,3630012970583,235495,2522569,20835,1460653,vbo,28053,Passeerdersgracht,Passeerdersgracht,PASSEERDERSGR,1,A,,1016 XG,Best-woning,4,140,nee,02-07-13,SA00814251,0,2,Meergezinswoning,huur,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,11-04-05,,Verblijfsobject in gebruik,120536,486674,1005,ASD03,E,7695,G,0,204,22-06-12,Eigendom bel. met recht van erfpacht,1-jan.,100000,Gemeente Amsterdam E,,
363010001036069,3630000000899,3630000511465,3630001036069,3630013123262,485318,2397573,20839,1388068,vbo,62499,Albatrospad,Albatrospad,ALBATROSPAD,1,,,1021 TR,Best-woning,3,115,nee,09-09-10,GV00000406,99,1,Meergezinswoning,eigendom,Ongesubsidieerde bouw,woning,hoekgebouw,naamgeving uitgegeven,N,31-03-05,,Verblijfsobject in gebruik,123404,488964,2006,ASD07,K,8655,A,32,,30-06-11,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam K,,
363010001036069,3630000000899,3630000511465,3630001036069,3630013123262,454959,2397578,20839,1388071,vbo,62499,Albatrospad,Albatrospad,ALBATROSPAD,1,,,1021 TR,Best-woning,3,115,nee,09-09-10,GV00000406,99,1,Meergezinswoning,eigendom,Ongesubsidieerde bouw,woning,hoekgebouw,naamgeving uitgegeven,N,31-03-05,,Verblijfsobject in gebruik,123404,488964,2006,ASD07,K,8655,A,145,,30-06-11,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam K,,
363010000986541,3630000001333,3630000469286,3630000986541,3630013096178,533383,2539721,20863,1478563,vbo,58858,Gerrit Versteegstraat,Gerrit Versteegstraat,G VERSTEEGSTR,1,,,1025 MX,Best-woning,4,88,nee,04-02-13,GV00001616_AC00AC,0,2,Eengezinswoning,eigendom,Sociale huursector woningwet,woning,tussengebouw,naamgeving uitgegeven,N,10-09-97,,Verblijfsobject in gebruik,123928,491317,1998,ASD31,AL,5293,G,0,114,27-09-12,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Al,,
363010000986537,3630000001333,3630000469284,3630000986537,3630013053546,533385,2553646,20863,1484907,vbo,58858,Gerrit Versteegstraat,Gerrit Versteegstraat,G VERSTEEGSTR,1,,,1025 MX,Best-woning,4,88,nee,04-02-13,GV00001616_AC00AC,0,2,Eengezinswoning,eigendom,Sociale huursector woningwet,woning,tussengebouw,naamgeving uitgegeven,N,10-09-97,,Verblijfsobject in gebruik,123921,491310,1998,ASD31,AL,5295,G,0,114,16-10-12,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Al,,
363010000986539,3630000001333,3630000469285,3630000986539,3630012961184,533384,2553643,20863,1484906,vbo,58858,Gerrit Versteegstraat,Gerrit Versteegstraat,G VERSTEEGSTR,1,,,1025 MX,Best-woning,4,88,nee,04-02-13,GV00001616_AC00AC,0,2,Eengezinswoning,eigendom,Sociale huursector woningwet,woning,tussengebouw,naamgeving uitgegeven,N,10-09-97,,Verblijfsobject in gebruik,123925,491313,1998,ASD31,AL,5294,G,0,114,22-10-12,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Al,,
363010001987940,3630000002405,3630001987740,3630001987940,3630013118915,345819,2203319,231578,1269499,vbo,63819,Barkasstraat,Barkasstraat,BARKASSTR,1,,,1086 VJ,Best-woning,3,84,nee,16-06-10,MB00000260,1,1,Meergezinswoning,eigendom,Ongesubsidieerde bouw,woning,hoekgebouw,naamgeving uitgegeven,N,28-04-08,,Verblijfsobject in gebruik,127814,486324,2010,ASD41,AU,1581,A,30,,31-08-09,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Au,,
363010001037050,3630000000873,3630000502831,3630001037050,3630013010958,378816,2035289,20842,314418,vbo,61956,Purperhoedenveem,Purperhoedenveem,PURPERHOEDENVEEM,1,,,1019 HM,Best-woning,2,74,nee,09-09-10,GV00000406,1,1,Meergezinswoning,eigendom,Ongesubsidieerde bouw,woning,hoekgebouw,naamgeving uitgegeven,N,05-07-04,,Verblijfsobject in gebruik,123598,487676,2006,ASD10,N,4238,A,699,,17-10-05,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam N,,
363010001037050,3630000000873,3630000502831,3630001037050,3630013010958,17860,2299227,20842,1325539,vbo,61956,Purperhoedenveem,Purperhoedenveem,PURPERHOEDENVEEM,1,,,1019 HM,Best-woning,2,74,nee,09-09-10,GV00000406,1,1,Meergezinswoning,eigendom,Ongesubsidieerde bouw,woning,hoekgebouw,naamgeving uitgegeven,N,05-07-04,,Verblijfsobject in gebruik,123598,487676,2006,ASD10,N,4238,A,577,,30-08-10,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam N,,
363010001000686,3630000003750,3630000484152,3630001000686,3630013089433,272466,1770572,20853,971227,vbo,13447,Groen van Prinstererstraat,Groen van Prinstererstr,G V PRINSTERERSTR,1,A,,1051 EG,Best-woning,4,90,nee,04-02-13,GV00001616_AC00AC,0,1,Meergezinswoning,huur,Ongesubsidieerde bouw,woning,hoekgebouw,naamgeving uitgegeven,N,01-01-1005,,Verblijfsobject in gebruik,119891,488641,1905,ASD21,Y,1226,G,0,68,13-09-90,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Y,,
363010001015538,3630000000942,3630000496197,3630001015538,3630013094604,45933,2728442,24759,1601891,vbo,61611,Joos Banckersplantsoen,Joos Banckersplantsoen,J BANCKERSPLNTS,1,,,1056 LC,Best-woning,4,103,nee,09-09-10,GV00000406,2,1,Meergezinswoning,eigendom,Ongesubsidieerde bouw,woning,hoekgebouw,naamgeving uitgegeven,N,16-04-03,,Verblijfsobject in gebruik,118822,487596,2004,STN02,C,10616,A,152,,04-02-14,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Sloten,,
363010001014517,3630000004053,3630000496895,3630001014517,3630013060997,255113,1052393,151028,637797,vbo,20591,Kromme Waal,Kromme Waal,KR WAAL,1,B,,1011 BT,Best-woning,2,71,nee,04-02-13,GV00001616_AC00AC,1,1,Meergezinswoning,huur,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-01-1005,,Verblijfsobject in gebruik,121992,487512,1005,ASD05,G,4135,G,0,100,22-10-93,Eigendom,1-jan.,100000,Vve. V/H Gebouw Kromme Waal 25 Te Amsterdam,,
363010001014518,3630000004053,3630000496896,3630001014518,3630013060997,255113,1052393,151028,637797,vbo,20591,Kromme Waal,Kromme Waal,KR WAAL,1,C,,1011 BT,Best-woning,2,76,nee,09-09-10,GV00000406,2,1,Meergezinswoning,huur,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-01-1005,,Verblijfsobject in gebruik,121992,487512,1005,ASD05,G,4135,G,0,100,22-10-93,Eigendom,1-jan.,100000,Vve. V/H Gebouw Kromme Waal 25 Te Amsterdam,,
363010001166217,3630000002389,3630000535251,3630001166217,3630013013540,370580,2196484,231578,1258790,vbo,63614,Jan Vrijmanstraat,Jan Vrijmanstraat,J VRYMANSTR,1,,,1087 MC,Best-woning,4,122,nee,04-02-13,GV00001616_AC00AC,0,3,Eengezinswoning,huur,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,29-01-07,,Verblijfsobject in gebruik,128673,484814,2008,ASD41,AU,1894,G,0,104,15-07-09,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Au,,
363010001038815,3630000000908,3630000523026,3630001038815,3630012962386,110450,2159645,231578,310531,vbo,61239,Paul Schuitemahof,Paul Schuitemahof,P SCHUITEMAHOF,1,,,1087 EG,Best-woning,3,88,nee,02-07-07,GV00000919,0,2,Eengezinswoning,eigendom,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,10-04-06,,Verblijfsobject in gebruik,128398,485613,2007,ASD41,AU,880,A,11,,10-02-06,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Au,,
363010001037865,3630000001844,3630000521082,3630001037865,3630013073685,103091,331006,20851,414330,vbo,32360,Schollenbrugpad,Schollenbrugpad,SCHOLLENBRUGPAD,1,,,1091 ST,Best-woning,4,94,nee,09-09-10,GV00000406,4,1,Meergezinswoning,eigendom,Ongesubsidieerde bouw,woning,hoekgebouw,naamgeving uitgegeven,N,20-02-06,,Verblijfsobject in gebruik,122723,484910,2006,ASD19,W,8368,A,151,,09-06-06,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam W,,
363010001162830,3630000003353,3630000533033,3630001162830,3630013037187,243364,1034077,1246,628608,vbo,14524,Hazenstraat,Hazenstraat,HAZENSTR,1,,,1016 SM,Best-woning,3,60,nee,27-11-06,SA00000238,0,3,Eengezinswoning,eigendom,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,17-11-06,,Verblijfsobject in gebruik,120460,487092,1933,ASD03,E,1702,G,0,34,01-01-96,Eigendom,1-jan.,100000,De Gemeente Amsterdam,,
363010001162830,3630000003353,3630000533033,3630001162830,3630013037187,243364,1034077,1246,628608,vbo,14524,Hazenstraat,Hazenstraat,HAZENSTR,1,,,1016 SM,Best-woning,3,60,nee,27-11-06,SA00000238,0,3,Eengezinswoning,eigendom,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,17-11-06,,Verblijfsobject in gebruik,120460,487092,1933,ASD03,E,1702,G,0,34,01-01-96,Eigendom,1-jan.,100000,De Gemeente Amsterdam,,
363010001963827,3630000003443,3630000535513,3630001963827,3630013090418,201084,461962,24759,533671,vbo,17574,Jan Smitstraat,Jan Smitstraat,JAN SMITSTR,1,,,1069 SZ,Best-woning,4,97,nee,01-12-07,SQ00000194,4,1,Meergezinswoning,eigendom,Ongesubsidieerde bouw,woning,onbekend,naamgeving uitgegeven,N,01-02-07,,Verblijfsobject in gebruik,114989,485021,2007,STN02,E,8278,A,42,,30-08-07,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Sloten,,
363010001033838,3630000005500,3630000503954,3630001033838,3630013114904,389348,1183261,1246,713413,vbo,44261,Stavangerweg,Stavangerweg,STAVANGERWG,1,,,1013 AT,Best-wooneenheden,5,75,nee,23-02-05,SC00000151,0,1,Meergezinswoning,huur,Ongesubsidieerde bouw,woning,hoekgebouw,naamgeving uitgegeven,N,24-08-04,,Verblijfsobject in gebruik,120513,489537,2005,ASD07,K,6931,G,0,1649,31-12-92,Eigendom,1-jan.,100000,De Gemeente Amsterdam,,
363010001033839,3630000005500,3630000503955,3630001033839,3630013114904,389348,1183261,1246,713413,vbo,44261,Stavangerweg,Stavangerweg,STAVANGERWG,1,,,1013 AT,Best-wooneenheden,4,75,nee,23-02-05,SC00000151,0,1,Meergezinswoning,huur,Ongesubsidieerde bouw,woning,hoekgebouw,naamgeving uitgegeven,N,24-08-04,,Verblijfsobject in gebruik,120514,489538,2005,ASD07,K,6931,G,0,1649,31-12-92,Eigendom,1-jan.,100000,De Gemeente Amsterdam,,
363010011117837,3630011004858,3630011117433,3630011117837,3630013133882,358884,2246001,231578,1292413,vbo,66095,Tamariskhof,Tamariskhof,TAMARISKHOF,1,,,1087 SH,Best-woning,6,195,nee,04-04-12,MB00000932_RB00GM,0,3,Eengezinswoning,eigendom,Ongesubsidieerde bouw,woning,vrijstaand gebouw,naamgeving uitgegeven,N,15-09-09,,Verblijfsobject in gebruik,128677,484363,2010,ASD41,AU,1998,G,0,339,24-12-09,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Au,,
363010003767080,3630000003138,3630003766970,3630003767080,3630013035006,129580,1675847,188766,841270,vbo,7625,Cornelis Anthoniszstraat,Cornelis Anthoniszstraat,C ANTHONISZSTR,1,,4,1071 VP,Best-woning,2,62,nee,04-02-13,GV00001616_AC00AC,4,1,Meergezinswoning,huur,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,08-05-09,,Verblijfsobject in gebruik,120714,485201,1899,ASD17,U,3451,G,0,97,22-01-96,Eigendom,1-jan.,100000,"Vereniging Van Eigenaars ""Cornelis Anthoniszstraat 27"".",,
363010001962674,3630000002399,3630001962511,3630001962674,3630013100998,218906,1007115,231578,910311,vbo,63754,Haringbuisdijk,Haringbuisdijk,HARINGBUISDK,1,,,1086 VA,Best-woning,5,125,nee,19-07-10,GV00000761,0,3,Eengezinswoning,huur,Ongesubsidieerde bouw,woning,hoekgebouw,naamgeving uitgegeven,N,10-01-08,,Verblijfsobject in gebruik,127435,486275,2010,ASD41,AU,1361,A,123,,30-03-09,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Au,,
363010001033240,3630000003113,3630000500351,3630001033240,3630013044289,462471,2376760,24759,1371198,vbo,7277,Clauskindereweg,Clauskindereweg,CLAUSKINDEREWG,1,,,1069 HN,Best-woning,3,135,nee,09-09-10,GV00000406,0,1,Meergezinswoning,eigendom,Ongesubsidieerde bouw,woning,hoekgebouw,naamgeving uitgegeven,N,23-03-04,,Verblijfsobject in gebruik,114669,485353,1962,STN02,E,7507,A,17,,30-03-11,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Sloten,,
363010001033240,3630000003113,3630000500351,3630001033240,3630013044289,57278,147917,24759,1144060,vbo,7277,Clauskindereweg,Clauskindereweg,CLAUSKINDEREWG,1,,,1069 HN,Best-woning,3,135,nee,09-09-10,GV00000406,0,1,Meergezinswoning,eigendom,Ongesubsidieerde bouw,woning,hoekgebouw,naamgeving uitgegeven,N,23-03-04,,Verblijfsobject in gebruik,114669,485353,1962,STN02,E,3201,G,0,128,27-07-98,Recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Sloten,,
363010001033240,3630000003113,3630000500351,3630001033240,3630013044289,57276,147909,24759,1144055,vbo,7277,Clauskindereweg,Clauskindereweg,CLAUSKINDEREWG,1,,,1069 HN,Best-woning,3,135,nee,09-09-10,GV00000406,0,1,Meergezinswoning,eigendom,Ongesubsidieerde bouw,woning,hoekgebouw,naamgeving uitgegeven,N,23-03-04,,Verblijfsobject in gebruik,114669,485353,1962,STN02,E,3199,G,0,128,02-10-97,Recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Sloten,,
363010001033240,3630000003113,3630000500351,3630001033240,3630013044289,57280,147930,24759,1144067,vbo,7277,Clauskindereweg,Clauskindereweg,CLAUSKINDEREWG,1,,,1069 HN,Best-woning,3,135,nee,09-09-10,GV00000406,0,1,Meergezinswoning,eigendom,Ongesubsidieerde bouw,woning,hoekgebouw,naamgeving uitgegeven,N,23-03-04,,Verblijfsobject in gebruik,114669,485353,1962,STN02,E,3203,G,0,128,18-12-01,Recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Sloten,,
363010001033240,3630000003113,3630000500351,3630001033240,3630013044289,57280,147929,24759,1144067,vbo,7277,Clauskindereweg,Clauskindereweg,CLAUSKINDEREWG,1,,,1069 HN,Best-woning,3,135,nee,09-09-10,GV00000406,0,1,Meergezinswoning,eigendom,Ongesubsidieerde bouw,woning,hoekgebouw,naamgeving uitgegeven,N,23-03-04,,Verblijfsobject in gebruik,114669,485353,1962,STN02,E,3203,G,0,128,18-12-01,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Sloten,,
363010001033240,3630000003113,3630000500351,3630001033240,3630013044289,57276,147908,24759,1144055,vbo,7277,Clauskindereweg,Clauskindereweg,CLAUSKINDEREWG,1,,,1069 HN,Best-woning,3,135,nee,09-09-10,GV00000406,0,1,Meergezinswoning,eigendom,Ongesubsidieerde bouw,woning,hoekgebouw,naamgeving uitgegeven,N,23-03-04,,Verblijfsobject in gebruik,114669,485353,1962,STN02,E,3199,G,0,128,02-10-97,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Sloten,,
363010001033240,3630000003113,3630000500351,3630001033240,3630013044289,57278,147916,24759,1144060,vbo,7277,Clauskindereweg,Clauskindereweg,CLAUSKINDEREWG,1,,,1069 HN,Best-woning,3,135,nee,09-09-10,GV00000406,0,1,Meergezinswoning,eigendom,Ongesubsidieerde bouw,woning,hoekgebouw,naamgeving uitgegeven,N,23-03-04,,Verblijfsobject in gebruik,114669,485353,1962,STN02,E,3201,G,0,128,27-07-98,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Sloten,,
363010001169377,3630000002422,3630000522575,3630001169377,3630012957379,345881,2435402,24761,1412139,vbo,63991,Engcobo,Engcobo,ENGCOBO,1,,,1103 AR,Best-woning,5,133,nee,04-02-13,GV00001616_AC00AC,0,3,Eengezinswoning,eigendom,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-04-06,,Verblijfsobject in gebruik,126063,481819,2007,WPK02,L,9297,G,0,118,25-10-11,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Weesperkarspel,,
363010001994020,3630000002657,3630001992956,3630001994020,3630013005446,290371,520518,20855,462775,vbo,1589,Agamemnonstraat,Agamemnonstraat,AGAMEMNONSTR,1,,H,1076 LP,Best-woning,4,117,nee,01-03-10,SV00002307,0,2,Meergezinswoning,eigendom,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,14-10-09,,Verblijfsobject in gebruik,119324,484255,1930,ASD23,AB,2344,G,0,107,12-07-07,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Ab,,
363010001171294,3630000004933,3630000541746,3630001171294,3630013024669,212560,588629,24759,583095,vbo,40398,Wolbrantskerkweg,Wolbrantskerkweg,WOLBRANTSKERKWG,1,,,1069 CL,Best-woning,4,132,nee,04-02-13,GV00001616_AC00AC,0,2,Meergezinswoning,eigendom,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-10-07,,Verblijfsobject in gebruik,114810,485905,2009,STN02,I,5084,A,67,,20-03-08,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Sloten,,
363010001171294,3630000004933,3630000541746,3630001171294,3630013024669,355514,556017,24759,583016,vbo,40398,Wolbrantskerkweg,Wolbrantskerkweg,WOLBRANTSKERKWG,1,,,1069 CL,Best-woning,4,132,nee,04-02-13,GV00001616_AC00AC,0,2,Meergezinswoning,eigendom,Ongesubsidieerde bouw,woning,tussengebouw,naamgeving uitgegeven,N,01-10-07,,Verblijfsobject in gebruik,114810,485905,2009,STN02,I,5084,A,131,,20-03-08,Eigendom bel. met recht van erfpacht,1-jan.,100000,De Gemeente Amsterdam Sloten,,
